STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       3987;2022122410;    3;   6.9;  98.0;eor
       3987;2022122411;    3;   7.3;  99.0;eor
       3987;2022122412;    3;   8.2;  97.0;eor
       3987;2022122413;    3;   8.6;  94.0;eor
       3987;2022122414;    3;   7.5;  97.0;eor
       3987;2022122415;    3;   6.4;  98.0;eor
       3987;2022122416;    3;   6.7;  99.0;eor
       3987;2022122417;    3;   6.7; 100.0;eor
       3987;2022122418;    3;   7.1;  99.0;eor
       3987;2022122419;    3;   6.4;  99.0;eor
       3987;2022122420;    3;   6.2;  99.0;eor
       3987;2022122421;    3;   6.1; 100.0;eor
       3987;2022122422;    3;   6.4;  98.0;eor
       3987;2022122423;    3;   5.3;  98.0;eor
       3987;2022122500;    3;   4.5; 100.0;eor
       3987;2022122501;    3;   3.9;  99.0;eor
       3987;2022122502;    3;   4.0; 100.0;eor
       3987;2022122503;    3;   3.7; 100.0;eor
       3987;2022122504;    3;   3.4;  99.0;eor
       3987;2022122505;    3;   3.0; 100.0;eor
       3987;2022122506;    3;   3.9;  99.0;eor
       3987;2022122507;    3;   2.7;  98.0;eor
       3987;2022122508;    3;   2.3;  98.0;eor
       3987;2022122509;    3;   1.0;  99.0;eor
       3987;2022122510;    3;   2.2;  99.0;eor
       3987;2022122511;    3;   3.5;  99.0;eor
       3987;2022122512;    3;   4.7;  99.0;eor
       3987;2022122513;    3;   5.7;  99.0;eor
       3987;2022122514;    3;   5.8;  99.0;eor
       3987;2022122515;    3;   5.6;  99.0;eor
       3987;2022122516;    3;   5.9;  99.0;eor
       3987;2022122517;    3;   6.3;  99.0;eor
       3987;2022122518;    3;   6.9;  99.0;eor
       3987;2022122519;    3;   7.0;  99.0;eor
       3987;2022122520;    3;   7.2;  99.0;eor
       3987;2022122521;    3;   7.8;  98.0;eor
       3987;2022122522;    3;   8.2;  97.0;eor
       3987;2022122523;    3;   8.5;  97.0;eor
       3987;2022122600;    3;   8.8;  97.0;eor
       3987;2022122601;    3;   9.3;  96.0;eor
       3987;2022122602;    3;   9.0;  96.0;eor
       3987;2022122603;    3;   9.4;  96.0;eor
       3987;2022122604;    3;   9.8;  93.0;eor
       3987;2022122605;    3;   9.3;  93.0;eor
       3987;2022122606;    3;   9.5;  93.0;eor
       3987;2022122607;    3;   9.1;  94.0;eor
       3987;2022122608;    3;   9.3;  94.0;eor
       3987;2022122609;    3;   9.6;  94.0;eor
       3987;2022122610;    3;  10.0;  94.0;eor
       3987;2022122611;    3;   9.8;  90.0;eor
       3987;2022122612;    3;   9.8;  93.0;eor
       3987;2022122613;    3;   9.7;  93.0;eor
       3987;2022122614;    3;   8.9;  92.0;eor
       3987;2022122615;    3;   8.5;  92.0;eor
       3987;2022122616;    3;   9.0;  91.0;eor
       3987;2022122617;    3;   9.2;  88.0;eor
       3987;2022122618;    3;   8.0;  88.0;eor
       3987;2022122619;    3;   7.1;  88.0;eor
       3987;2022122620;    3;   6.3;  82.0;eor
       3987;2022122621;    3;   5.5;  80.0;eor
       3987;2022122622;    3;   5.0;  80.0;eor
       3987;2022122623;    3;   4.7;  75.0;eor
       3987;2022122700;    3;   3.9;  77.0;eor
       3987;2022122701;    3;   3.1;  82.0;eor
       3987;2022122702;    3;   2.1;  88.0;eor
       3987;2022122703;    3;   2.1;  87.0;eor
       3987;2022122704;    3;   2.4;  85.0;eor
       3987;2022122705;    3;   2.3;  85.0;eor
       3987;2022122706;    3;   2.1;  85.0;eor
       3987;2022122707;    3;   1.8;  86.0;eor
       3987;2022122708;    3;   2.5;  84.0;eor
       3987;2022122709;    3;   3.6;  81.0;eor
       3987;2022122710;    3;   3.7;  82.0;eor
       3987;2022122711;    3;   5.0;  81.0;eor
       3987;2022122712;    3;   5.1;  79.0;eor
       3987;2022122713;    3;   5.7;  75.0;eor
       3987;2022122714;    3;   4.7;  78.0;eor
       3987;2022122715;    3;   3.8;  83.0;eor
       3987;2022122716;    3;   2.6;  88.0;eor
       3987;2022122717;    3;   2.1;  91.0;eor
       3987;2022122718;    3;   1.7;  92.0;eor
       3987;2022122719;    3;   1.4;  92.0;eor
       3987;2022122720;    3;   2.7;  87.0;eor
       3987;2022122721;    3;   3.5;  87.0;eor
       3987;2022122722;    3;   3.5;  90.0;eor
       3987;2022122723;    3;   3.5;  88.0;eor
       3987;2022122800;    3;   4.0;  85.0;eor
       3987;2022122801;    3;   4.2;  83.0;eor
       3987;2022122802;    3;   3.6;  83.0;eor
       3987;2022122803;    3;   3.4;  84.0;eor
       3987;2022122804;    3;   3.1;  84.0;eor
       3987;2022122805;    3;   3.2;  83.0;eor
       3987;2022122806;    3;   3.8;  81.0;eor
       3987;2022122807;    3;   3.8;  88.0;eor
       3987;2022122808;    3;   4.2;  89.0;eor
       3987;2022122809;    3;   5.1;  85.0;eor
       3987;2022122810;    3;   6.0;  83.0;eor
       3987;2022122811;    3;   7.1;  82.0;eor
       3987;2022122812;    3;   7.3;  82.0;eor
       3987;2022122813;    3;   8.5;  80.0;eor
       3987;2022122814;    3;   8.0;  81.0;eor
       3987;2022122815;    3;   7.4;  84.0;eor
       3987;2022122816;    3;   7.8;  81.0;eor
       3987;2022122817;    3;   7.6;  83.0;eor
       3987;2022122818;    3;   7.6;  82.0;eor
       3987;2022122819;    3;   7.7;  81.0;eor
       3987;2022122820;    3;   6.7;  92.0;eor
       3987;2022122821;    3;   7.4;  82.0;eor
       3987;2022122822;    3;   7.8;  79.0;eor
       3987;2022122823;    3;   7.7;  83.0;eor
       3987;2022122900;    3;   7.6;  84.0;eor
       3987;2022122901;    3;   7.8;  82.0;eor
       3987;2022122902;    3;   7.5;  86.0;eor
       3987;2022122903;    3;   8.4;  78.0;eor
       3987;2022122904;    3;   9.1;  75.0;eor
       3987;2022122905;    3;   9.4;  76.0;eor
       3987;2022122906;    3;   9.9;  75.0;eor
       3987;2022122907;    3;   9.8;  77.0;eor
       3987;2022122908;    3;   9.6;  78.0;eor
       3987;2022122909;    3;   9.6;  78.0;eor
       3987;2022122910;    3;  11.1;  74.0;eor
       3987;2022122911;    3;  12.1;  72.0;eor
       3987;2022122912;    3;   9.9;  91.0;eor
       3987;2022122913;    3;   9.2;  93.0;eor
       3987;2022122914;    3;   9.5;  93.0;eor
       3987;2022122915;    3;   9.5;  90.0;eor
       3987;2022122916;    3;   8.6;  89.0;eor
       3987;2022122917;    3;   9.1;  76.0;eor
       3987;2022122918;    3;   8.5;  80.0;eor
       3987;2022122919;    3;   8.3;  80.0;eor
       3987;2022122920;    3;   8.6;  83.0;eor
       3987;2022122921;    3;   8.8;  81.0;eor
       3987;2022122922;    3;   7.7;  80.0;eor
       3987;2022122923;    3;   7.3;  80.0;eor
       3987;2022123000;    3;   7.4;  78.0;eor
       3987;2022123001;    3;   7.1;  78.0;eor
       3987;2022123002;    3;   7.0;  75.0;eor
       3987;2022123003;    3;   6.1;  80.0;eor
       3987;2022123004;    3;   5.8;  81.0;eor
       3987;2022123005;    3;   4.6;  84.0;eor
       3987;2022123006;    3;   3.7;  87.0;eor
       3987;2022123007;    3;   3.9;  85.0;eor
       3987;2022123008;    3;   3.8;  86.0;eor
       3987;2022123009;    3;   5.3;  80.0;eor
       3987;2022123010;    3;   6.2;  78.0;eor
       3987;2022123011;    3;   7.9;  69.0;eor
       3987;2022123012;    3;   8.6;  67.0;eor
       3987;2022123013;    3;   8.6;  70.0;eor
       3987;2022123014;    3;   8.3;  68.0;eor
       3987;2022123015;    3;   7.2;  74.0;eor
       3987;2022123016;    3;   7.1;  76.0;eor
       3987;2022123017;    3;   7.0;  75.0;eor
       3987;2022123018;    3;   6.9;  74.0;eor
       3987;2022123019;    3;   7.8;  69.0;eor
       3987;2022123020;    3;   8.0;  72.0;eor
       3987;2022123021;    3;   7.8;  80.0;eor
       3987;2022123022;    3;   7.5;  93.0;eor
       3987;2022123023;    3;   8.2;  91.0;eor
       3987;2022123100;    3;   7.7;  92.0;eor
       3987;2022123101;    3;   9.2;  88.0;eor
       3987;2022123102;    3;  10.3;  87.0;eor
       3987;2022123103;    3;  10.8;  86.0;eor
       3987;2022123104;    3;  11.3;  85.0;eor
       3987;2022123105;    3;  11.2;  87.0;eor
       3987;2022123106;    3;  11.0;  95.0;eor
       3987;2022123107;    3;  12.0;  90.0;eor
       3987;2022123108;    3;  13.4;  83.0;eor
       3987;2022123109;    3;  14.7;  78.0;eor
       3987;2022123110;    3;  15.9;  74.0;eor
       3987;2022123111;    3;  16.4;  72.0;eor
       3987;2022123112;    3;  16.8;  70.0;eor
       3987;2022123113;    3;  16.8;  70.0;eor
       3987;2022123114;    3;  17.1;  68.0;eor
       3987;2022123115;    3;  15.8;  73.0;eor
       3987;2022123116;    3;  16.3;  70.0;eor
       3987;2022123117;    3;  16.6;  69.0;eor
       3987;2022123118;    3;  16.4;  69.0;eor
       3987;2022123119;    3;  15.8;  69.0;eor
       3987;2022123120;    3;  15.3;  71.0;eor
       3987;2022123121;    3;  16.4;  63.0;eor
       3987;2022123122;    3;  15.6;  65.0;eor
       3987;2022123123;    3;  15.6;  62.0;eor
       3987;2023010100;    3;  15.2;  61.0;eor
       3987;2023010101;    3;  15.0;  58.0;eor
       3987;2023010102;    3;  15.0;  57.0;eor
       3987;2023010103;    3;  14.9;  56.0;eor
       3987;2023010104;    3;  14.3;  58.0;eor
       3987;2023010105;    3;  14.6;  57.0;eor
       3987;2023010106;    3;  14.2;  59.0;eor
       3987;2023010107;    3;  13.8;  60.0;eor
       3987;2023010108;    3;  14.5;  59.0;eor
       3987;2023010109;    3;  14.7;  59.0;eor
       3987;2023010110;    3;  15.1;  59.0;eor
       3987;2023010111;    3;  15.2;  60.0;eor
       3987;2023010112;    3;  15.3;  59.0;eor
       3987;2023010113;    3;  15.1;  62.0;eor
       3987;2023010114;    3;  14.9;  63.0;eor
       3987;2023010115;    3;  13.7;  68.0;eor
       3987;2023010116;    3;  12.5;  74.0;eor
       3987;2023010117;    3;  11.8;  78.0;eor
       3987;2023010118;    3;  11.8;  77.0;eor
       3987;2023010119;    3;  12.0;  75.0;eor
       3987;2023010120;    3;  12.1;  75.0;eor
       3987;2023010121;    3;  12.5;  72.0;eor
       3987;2023010122;    3;  12.2;  75.0;eor
       3987;2023010123;    3;  12.2;  75.0;eor
       3987;2023010200;    3;  12.4;  74.0;eor
       3987;2023010201;    3;  11.6;  79.0;eor
       3987;2023010202;    3;  12.5;  72.0;eor
       3987;2023010203;    3;  13.0;  68.0;eor
       3987;2023010204;    3;  13.1;  67.0;eor
       3987;2023010205;    3;  12.7;  70.0;eor
       3987;2023010206;    3;  13.1;  66.0;eor
       3987;2023010207;    3;  13.5;  64.0;eor
       3987;2023010208;    3;  13.6;  63.0;eor
       3987;2023010209;    3;  14.5;  60.0;eor
       3987;2023010210;    3;  14.9;  58.0;eor
       3987;2023010211;    3;  15.0;  57.0;eor
       3987;2023010212;    3;  14.6;  61.0;eor
       3987;2023010213;    3;  14.7;  60.0;eor
       3987;2023010214;    3;  14.6;  60.0;eor
       3987;2023010215;    3;  14.1;  62.0;eor
       3987;2023010216;    3;  13.3;  66.0;eor
       3987;2023010217;    3;  12.1;  76.0;eor
       3987;2023010218;    3;  11.2;  76.0;eor
       3987;2023010219;    3;  10.8;  74.0;eor
       3987;2023010220;    3;   9.8;  82.0;eor
       3987;2023010221;    3;   9.2;  84.0;eor
       3987;2023010222;    3;   8.8;  85.0;eor
       3987;2023010223;    3;   8.2;  86.0;eor
       3987;2023010300;    3;   8.7;  83.0;eor
       3987;2023010301;    3;   7.6;  88.0;eor
       3987;2023010302;    3;   6.8;  89.0;eor
       3987;2023010303;    3;   6.1;  86.0;eor
       3987;2023010304;    3;   5.3;  84.0;eor
       3987;2023010305;    3;   4.6;  89.0;eor
       3987;2023010306;    3;   4.3;  88.0;eor
       3987;2023010307;    3;   3.4;  92.0;eor
       3987;2023010308;    3;   2.9;  94.0;eor
       3987;2023010309;    3;   3.6;  92.0;eor
       3987;2023010310;    3;   5.3;  84.0;eor
       3987;2023010311;    3;   6.4;  81.0;eor
       3987;2023010312;    3;   6.3;  80.0;eor
       3987;2023010313;    3;   6.7;  76.0;eor
       3987;2023010314;    3;   5.8;  80.0;eor
       3987;2023010315;    3;   4.5;  86.0;eor
       3987;2023010316;    3;   3.7;  90.0;eor
       3987;2023010317;    3;   3.7;  91.0;eor
       3987;2023010318;    3;   3.8;  94.0;eor
       3987;2023010319;    3;   2.3;  93.0;eor
       3987;2023010320;    3;   3.1;  92.0;eor
       3987;2023010321;    3;   3.7;  91.0;eor
       3987;2023010322;    3;   4.2;  90.0;eor
       3987;2023010323;    3;   3.7;  92.0;eor
       3987;2023010400;    3;   3.7;  91.0;eor
       3987;2023010401;    3;   4.0;  90.0;eor
       3987;2023010402;    3;   3.6;  90.0;eor
       3987;2023010403;    3;   3.7;  87.0;eor
       3987;2023010404;    3;   3.4;  89.0;eor
       3987;2023010405;    3;   3.8;  88.0;eor
       3987;2023010406;    3;   4.4;  86.0;eor
       3987;2023010407;    3;   5.2;  84.0;eor
       3987;2023010408;    3;   5.6;  93.0;eor
       3987;2023010409;    3;   6.0;  95.0;eor
       3987;2023010410;    3;   6.4;  96.0;eor
       3987;2023010411;    3;   7.0;  93.0;eor
       3987;2023010412;    3;   7.4;  95.0;eor
       3987;2023010413;    3;   7.5;  95.0;eor
       3987;2023010414;    3;   7.9;  94.0;eor
       3987;2023010415;    3;   8.2;  93.0;eor
       3987;2023010416;    3;   8.5;  93.0;eor
       3987;2023010417;    3;   9.4;  87.0;eor
       3987;2023010418;    3;   9.6;  87.0;eor
       3987;2023010419;    3;   9.7;  86.0;eor
       3987;2023010420;    3;  10.0;  86.0;eor
       3987;2023010421;    3;   9.7;  87.0;eor
       3987;2023010422;    3;   9.7;  90.0;eor
       3987;2023010423;    3;   9.7;  92.0;eor
       3987;2023010500;    3;   9.2;  89.0;eor
       3987;2023010501;    3;   9.0;  88.0;eor
       3987;2023010502;    3;   9.6;  84.0;eor
       3987;2023010503;    3;   9.3;  82.0;eor
       3987;2023010504;    3;   9.6;  83.0;eor
       3987;2023010505;    3;   8.9;  92.0;eor
       3987;2023010506;    3;   9.5;  84.0;eor
       3987;2023010507;    3;   8.5;  97.0;eor
       3987;2023010508;    3;   7.7;  95.0;eor
       3987;2023010509;    3;   8.2;  94.0;eor
       3987;2023010510;    3;   8.2;  80.0;eor
       3987;2023010511;    3;   8.7;  74.0;eor
       3987;2023010512;    3;   8.6;  74.0;eor
       3987;2023010513;    3;   8.6;  77.0;eor
       3987;2023010514;    3;   8.5;  78.0;eor
       3987;2023010515;    3;   7.9;  78.0;eor
       3987;2023010516;    3;   7.7;  80.0;eor
       3987;2023010517;    3;   7.4;  80.0;eor
       3987;2023010518;    3;   6.8;  85.0;eor
       3987;2023010519;    3;   5.9;  87.0;eor
       3987;2023010520;    3;   5.7;  88.0;eor
       3987;2023010521;    3;   5.9;  88.0;eor
       3987;2023010522;    3;   5.0;  88.0;eor
       3987;2023010523;    3;   4.1;  88.0;eor
       3987;2023010600;    3;   3.9;  90.0;eor
       3987;2023010601;    3;   4.3;  88.0;eor
       3987;2023010602;    3;   4.1;  88.0;eor
       3987;2023010603;    3;   4.2;  94.0;eor
       3987;2023010604;    3;   4.6;  94.0;eor
       3987;2023010605;    3;   4.9;  95.0;eor
       3987;2023010606;    3;   5.1;  96.0;eor
       3987;2023010607;    3;   5.2;  98.0;eor
       3987;2023010608;    3;   5.9;  99.0;eor
       3987;2023010609;    3;   6.7;  98.0;eor
       3987;2023010610;    3;   7.3;  98.0;eor
       3987;2023010611;    3;   8.7;  97.0;eor
       3987;2023010612;    3;   8.8;  96.0;eor
       3987;2023010613;    3;   9.7;  91.0;eor
       3987;2023010614;    3;  10.0;  86.0;eor
       3987;2023010615;    3;   9.8;  87.0;eor
       3987;2023010616;    3;   9.3;  88.0;eor
       3987;2023010617;    3;   8.6;  88.0;eor
       3987;2023010618;    3;   7.7;  91.0;eor
       3987;2023010619;    3;   7.6;  92.0;eor
       3987;2023010620;    3;   7.5;  93.0;eor
       3987;2023010621;    3;   7.1;  93.0;eor
       3987;2023010622;    3;   6.6;  93.0;eor
       3987;2023010623;    3;   6.2;  93.0;eor
       3987;2023010700;    3;   5.9;  96.0;eor
       3987;2023010701;    3;   6.0;  97.0;eor
       3987;2023010702;    3;   6.1;  97.0;eor
       3987;2023010703;    3;   5.9;  98.0;eor
       3987;2023010704;    3;   6.3;  97.0;eor
       3987;2023010705;    3;   6.8;  97.0;eor
       3987;2023010706;    3;   7.0;  97.0;eor
       3987;2023010707;    3;   7.0;  97.0;eor
       3987;2023010708;    3;   7.2;  97.0;eor
       3987;2023010709;    3;   7.6;  94.0;eor
       3987;2023010710;    3;   8.3;  93.0;eor
       3987;2023010711;    3;   9.3;  87.0;eor
       3987;2023010712;    3;   9.6;  86.0;eor
       3987;2023010713;    3;  10.1;  81.0;eor
       3987;2023010714;    3;  10.3;  81.0;eor
       3987;2023010715;    3;   8.9;  85.0;eor
       3987;2023010716;    3;   8.3;  86.0;eor
       3987;2023010717;    3;   9.1;  79.0;eor
       3987;2023010718;    3;   8.8;  79.0;eor
       3987;2023010719;    3;   8.5;  83.0;eor
       3987;2023010720;    3;   8.7;  80.0;eor
       3987;2023010721;    3;   8.3;  83.0;eor
       3987;2023010722;    3;   8.8;  76.0;eor
       3987;2023010723;    3;   7.7;  80.0;eor
       3987;2023010800;    3;   7.8;  78.0;eor
       3987;2023010801;    3;   7.2;  80.0;eor
       3987;2023010802;    3;   6.2;  84.0;eor
       3987;2023010803;    3;   5.9;  85.0;eor
       3987;2023010804;    3;   6.2;  84.0;eor
       3987;2023010805;    3;   6.6;  82.0;eor
       3987;2023010806;    3;   6.8;  80.0;eor
       3987;2023010807;    3;   6.7;  84.0;eor
       3987;2023010808;    3;   6.2;  92.0;eor
       3987;2023010809;    3;   6.5;  92.0;eor
       3987;2023010810;    3;   6.8;  94.0;eor
       3987;2023010811;    3;   7.0;  96.0;eor
       3987;2023010812;    3;   7.6;  95.0;eor
       3987;2023010813;    3;   7.6;  94.0;eor
       3987;2023010814;    3;   7.4;  95.0;eor
       3987;2023010815;    3;   7.3;  94.0;eor
       3987;2023010816;    3;   7.1;  94.0;eor
       3987;2023010817;    3;   6.9;  93.0;eor
       3987;2023010818;    3;   6.3;  94.0;eor
       3987;2023010819;    3;   6.4;  92.0;eor
       3987;2023010820;    3;   6.7;  90.0;eor
       3987;2023010821;    3;   6.7;  91.0;eor
       3987;2023010822;    3;   6.4;  90.0;eor
       3987;2023010823;    3;   5.5;  92.0;eor
       3987;2023010900;    3;   5.3;  91.0;eor
       3987;2023010901;    3;   5.0;  90.0;eor
       3987;2023010902;    3;   4.5;  92.0;eor
       3987;2023010903;    3;   4.3;  92.0;eor
       3987;2023010904;    3;   4.3;  92.0;eor
       3987;2023010905;    3;   4.5;  92.0;eor
       3987;2023010906;    3;   5.1;  96.0;eor
       3987;2023010907;    3;   4.9;  98.0;eor
       3987;2023010908;    3;   5.3;  98.0;eor
       3987;2023010909;    3;   5.8;  97.0;eor
       3987;2023010910;    3;   6.7;  96.0;eor
       3987;2023010911;    3;   7.2;  92.0;eor
       3987;2023010912;    3;   7.9;  84.0;eor
       3987;2023010913;    3;   7.7;  78.0;eor
       3987;2023010914;    3;   8.0;  75.0;eor
       3987;2023010915;    3;   6.9;  82.0;eor
       3987;2023010916;    3;   6.5;  83.0;eor
       3987;2023010917;    3;   5.3;  87.0;eor
       3987;2023010918;    3;   5.3;  87.0;eor
       3987;2023010919;    3;   6.1;  86.0;eor
       3987;2023010920;    3;   6.6;  84.0;eor
       3987;2023010921;    3;   5.5;  88.0;eor
       3987;2023010922;    3;   5.8;  87.0;eor
       3987;2023010923;    3;   5.9;  85.0;eor
       3987;2023011000;    3;   6.0;  86.0;eor
       3987;2023011001;    3;   6.1;  86.0;eor
       3987;2023011002;    3;   5.6;  87.0;eor
       3987;2023011003;    3;   5.3;  90.0;eor
       3987;2023011004;    3;   5.3;  92.0;eor
       3987;2023011005;    3;   5.0;  95.0;eor
       3987;2023011006;    3;   5.6;  92.0;eor
       3987;2023011007;    3;   5.7;  91.0;eor
       3987;2023011008;    3;   5.4;  91.0;eor
       3987;2023011009;    3;   5.9;  91.0;eor
       3987;2023011010;    3;   6.0;  90.0;eor
       3987;2023011011;    3;   7.4;  84.0;eor
       3987;2023011012;    3;   7.4;  78.0;eor
       3987;2023011013;    3;   7.6;  77.0;eor
       3987;2023011014;    3;   7.2;  79.0;eor
       3987;2023011015;    3;   6.2;  84.0;eor
       3987;2023011016;    3;   5.1;  87.0;eor
       3987;2023011017;    3;   4.7;  87.0;eor
       3987;2023011018;    3;   4.6;  89.0;eor
       3987;2023011019;    3;   4.1;  88.0;eor
       3987;2023011020;    3;   3.8;  87.0;eor
       3987;2023011021;    3;   3.7;  87.0;eor
       3987;2023011022;    3;   3.6;  85.0;eor
       3987;2023011023;    3;   3.9;  82.0;eor
       3987;2023011100;    3;   4.2;  79.0;eor
       3987;2023011101;    3;   4.0;  81.0;eor
       3987;2023011102;    3;   4.4;  79.0;eor
       3987;2023011103;    3;   4.4;  79.0;eor
       3987;2023011104;    3;   5.1;  77.0;eor
       3987;2023011105;    3;   5.7;  76.0;eor
       3987;2023011106;    3;   5.5;  79.0;eor
       3987;2023011107;    3;   5.7;  79.0;eor
       3987;2023011108;    3;   5.9;  80.0;eor
       3987;2023011109;    3;   6.3;  84.0;eor
       3987;2023011110;    3;   6.1;  93.0;eor
       3987;2023011111;    3;   6.8;  95.0;eor
       3987;2023011112;    3;   7.3;  97.0;eor
       3987;2023011113;    3;   7.5;  97.0;eor
       3987;2023011114;    3;   7.7;  97.0;eor
       3987;2023011115;    3;   7.7;  98.0;eor
       3987;2023011116;    3;   7.8;  98.0;eor
       3987;2023011117;    3;   7.8;  99.0;eor
       3987;2023011118;    3;   7.6;  98.0;eor
       3987;2023011119;    3;   7.1;  99.0;eor
       3987;2023011120;    3;   6.9;  96.0;eor
       3987;2023011121;    3;   6.0;  96.0;eor
       3987;2023011122;    3;   5.3;  95.0;eor
       3987;2023011123;    3;   4.9;  94.0;eor
       3987;2023011200;    3;   4.8;  94.0;eor
       3987;2023011201;    3;   5.0;  93.0;eor
       3987;2023011202;    3;   5.6;  89.0;eor
       3987;2023011203;    3;   5.7;  92.0;eor
       3987;2023011204;    3;   5.8;  89.0;eor
       3987;2023011205;    3;   6.5;  86.0;eor
       3987;2023011206;    3;   6.6;  85.0;eor
       3987;2023011207;    3;   6.8;  83.0;eor
       3987;2023011208;    3;   7.5;  82.0;eor
       3987;2023011209;    3;   8.0;  80.0;eor
       3987;2023011210;    3;   8.9;  75.0;eor
       3987;2023011211;    3;   8.8;  80.0;eor
       3987;2023011212;    3;   8.7;  84.0;eor
       3987;2023011213;    3;   9.4;  79.0;eor
       3987;2023011214;    3;   9.6;  76.0;eor
       3987;2023011215;    3;   9.6;  78.0;eor
       3987;2023011216;    3;   9.8;  78.0;eor
       3987;2023011217;    3;   9.9;  80.0;eor
       3987;2023011218;    3;  10.0;  80.0;eor
       3987;2023011219;    3;  10.1;  79.0;eor
       3987;2023011220;    3;   9.5;  86.0;eor
       3987;2023011221;    3;   9.0;  92.0;eor
       3987;2023011222;    3;   8.6;  95.0;eor
       3987;2023011223;    3;   8.6;  95.0;eor
       3987;2023011300;    3;   8.8;  95.0;eor
       3987;2023011301;    3;   8.8;  93.0;eor
       3987;2023011302;    3;   8.8;  90.0;eor
       3987;2023011303;    3;   9.0;  87.0;eor
       3987;2023011304;    3;   9.1;  86.0;eor
       3987;2023011305;    3;   9.1;  87.0;eor
       3987;2023011306;    3;   9.1;  86.0;eor
       3987;2023011307;    3;   8.8;  91.0;eor
       3987;2023011308;    3;   8.8;  83.0;eor
       3987;2023011309;    3;   8.9;  81.0;eor
       3987;2023011310;    3;   8.1;  83.0;eor
       3987;2023011311;    3;   8.5;  80.0;eor
       3987;2023011312;    3;   9.5;  69.0;eor
       3987;2023011313;    3;   9.5;  68.0;eor
       3987;2023011314;    3;   8.9;  65.0;eor
       3987;2023011315;    3;   8.5;  67.0;eor
       3987;2023011316;    3;   8.2;  67.0;eor
       3987;2023011317;    3;   8.1;  70.0;eor
       3987;2023011318;    3;   8.0;  71.0;eor
       3987;2023011319;    3;   7.8;  72.0;eor
       3987;2023011320;    3;   7.5;  73.0;eor
       3987;2023011321;    3;   6.9;  75.0;eor
       3987;2023011322;    3;   7.1;  74.0;eor
       3987;2023011323;    3;   6.1;  79.0;eor
       3987;2023011400;    3;   6.5;  84.0;eor
       3987;2023011401;    3;   6.6;  81.0;eor
       3987;2023011402;    3;   7.2;  78.0;eor
       3987;2023011403;    3;   6.9;  80.0;eor
       3987;2023011404;    3;   6.9;  81.0;eor
       3987;2023011405;    3;   6.9;  79.0;eor
       3987;2023011406;    3;   6.9;  79.0;eor
       3987;2023011407;    3;   6.0;  90.0;eor
       3987;2023011408;    3;   6.3;  83.0;eor
       3987;2023011409;    3;   7.0;  79.0;eor
       3987;2023011410;    3;   7.7;  73.0;eor
       3987;2023011411;    3;   8.2;  70.0;eor
       3987;2023011412;    3;   8.1;  69.0;eor
       3987;2023011413;    3;   7.8;  71.0;eor
       3987;2023011414;    3;   7.8;  70.0;eor
       3987;2023011415;    3;   6.3;  90.0;eor
       3987;2023011416;    3;   6.2;  92.0;eor
       3987;2023011417;    3;   6.3;  93.0;eor
       3987;2023011418;    3;   6.5;  94.0;eor
       3987;2023011419;    3;   6.8;  94.0;eor
       3987;2023011420;    3;   6.9;  95.0;eor
       3987;2023011421;    3;   6.9;  96.0;eor
       3987;2023011422;    3;   7.2;  94.0;eor
       3987;2023011423;    3;   7.5;  94.0;eor
       3987;2023011500;    3;   8.2;  88.0;eor
       3987;2023011501;    3;   8.5;  87.0;eor
       3987;2023011502;    3;   8.7;  91.0;eor
       3987;2023011503;    3;   8.2;  97.0;eor
       3987;2023011504;    3;   8.4;  97.0;eor
       3987;2023011505;    3;   5.5;  95.0;eor
       3987;2023011506;    3;   4.9;  93.0;eor
       3987;2023011507;    3;   4.6;  95.0;eor
       3987;2023011508;    3;   4.5;  94.0;eor
       3987;2023011509;    3;   4.9;  90.0;eor
       3987;2023011510;    3;   5.5;  86.0;eor
       3987;2023011511;    3;   6.1;  80.0;eor
       3987;2023011512;    3;   6.2;  77.0;eor
       3987;2023011513;    3;   6.4;  76.0;eor
       3987;2023011514;    3;   5.7;  76.0;eor
       3987;2023011515;    3;   5.7;  74.0;eor
       3987;2023011516;    3;   4.6;  75.0;eor
       3987;2023011517;    3;   4.6;  74.0;eor
       3987;2023011518;    3;   5.0;  71.0;eor
       3987;2023011519;    3;   5.0;  71.0;eor
       3987;2023011520;    3;   4.9;  71.0;eor
       3987;2023011521;    3;   4.8;  73.0;eor
       3987;2023011522;    3;   4.4;  76.0;eor
       3987;2023011523;    3;   3.8;  79.0;eor
       3987;2023011600;    1;   4.0;  79.0;eor
       3987;2023011601;    1;   3.0;  83.0;eor
       3987;2023011602;    1;   3.3;  81.0;eor
       3987;2023011603;    1;   3.1;  81.0;eor
       3987;2023011604;    1;   2.8;  84.0;eor
       3987;2023011605;    1;   2.4;  86.0;eor
       3987;2023011606;    1;   2.7;  84.0;eor
       3987;2023011607;    1;   3.0;  82.0;eor
       3987;2023011608;    1;   2.9;  81.0;eor
       3987;2023011609;    1;   3.2;  79.0;eor
       3987;2023011610;    1;   4.7;  71.0;eor
       3987;2023011611;    1;   5.7;  67.0;eor
       3987;2023011612;    1;   6.7;  60.0;eor
       3987;2023011613;    1;   7.0;  60.0;eor
       3987;2023011614;    1;   6.7;  60.0;eor
       3987;2023011615;    1;   5.8;  64.0;eor
